NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCRTAR;PCR;TAR;PERC_PCRTAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2020-07-20;2020-07-26;No;178.745;1.18065;151.3962;84.0557;6482;949.4848;73212;8;8.7443;409;69;40;6465;17;6209;2;71021;8;0;0
CATALUNYA;GLOBAL;2020-07-19;2020-07-25;No;185.51;1.23859;149.7753;84.1076;6486;932.9641;71935;11;8.7990;393;69;39;6470;16;6137;2;69758;11;0;0
CATALUNYA;GLOBAL;2020-07-19;2020-07-25;--;;;0.0000;0.0000;143;0.0000;1188;0;7.9352;54;3;1;143;0;93;0;1172;0;0;0
CATALUNYA;GLOBAL;2020-07-19;2020-07-25;Si;;;482.7943;221.1058;158;6745.1265;4820;0;3.5851;58;2;13;158;0;150;0;4184;0;0;0
CATALUNYA;GLOBAL;2020-07-18;2020-07-24;--;;;0.0000;0.0000;149;0.0000;1171;0;7.9654;57;3;1;149;0;92;0;1155;0;0;0
CATALUNYA;GLOBAL;2020-07-18;2020-07-24;Si;;;475.7973;256.0909;183;6745.1265;4820;0;4.6095;54;1;11;183;0;193;0;4187;0;0;0
CATALUNYA;GLOBAL;2020-07-18;2020-07-24;No;197.569;1.34211;147.2077;85.1450;6566;922.0325;71092;11;9.0465;385;62;33;6550;16;6235;2;68933;11;0;0
CATALUNYA;GLOBAL;2020-07-17;2020-07-23;No;206.396;1.46478;140.9055;84.0427;6481;879.7193;67827;13;9.3832;380;60;32;6463;18;6182;2;65892;13;0;0
CATALUNYA;GLOBAL;2020-07-17;2020-07-23;--;;;0.0000;0.0000;147;0.0000;1196;0;7.3729;49;6;1;147;0;87;0;1180;0;0;0
CATALUNYA;GLOBAL;2020-07-17;2020-07-23;Si;;;452.0074;246.2950;176;6554.8076;4684;0;4.6763;51;1;9;176;0;190;0;4063;0;0;0
CATALUNYA;GLOBAL;2020-07-16;2020-07-22;--;;;0.0000;0.0000;155;0.0000;1174;0;7.6125;45;6;1;155;0;88;0;1156;0;0;0
CATALUNYA;GLOBAL;2020-07-16;2020-07-22;Si;;;450.6080;254.6915;182;6300.1161;4501;1;4.7631;49;1;8;182;0;185;0;3883;1;0;0
CATALUNYA;GLOBAL;2020-07-16;2020-07-22;No;204.695;1.54002;132.9175;81.9031;6316;834.3199;64326;13;9.5767;365;55;29;6301;15;5983;1;62473;12;0;0
CATALUNYA;GLOBAL;2020-07-15;2020-07-21;--;;;0.0000;0.0000;147;0.0000;1085;0;7.6056;44;7;1;147;0;81;0;1065;0;0;0
CATALUNYA;GLOBAL;2020-07-15;2020-07-21;Si;;;449.2086;305.0700;218;6087.4067;4349;1;6.0228;52;1;9;218;0;232;0;3851;1;0;0
CATALUNYA;GLOBAL;2020-07-15;2020-07-21;No;197.015;1.57964;124.7220;78.8168;6078;789.2836;60854;12;9.5361;340;52;25;6065;13;5636;1;59101;11;0;0
CATALUNYA;GLOBAL;2020-07-14;2020-07-20;No;184.27;1.60547;114.7758;73.2407;5648;733.7435;56570;13;9.3196;345;42;20;5639;9;5118;2;54926;12;0;0
CATALUNYA;GLOBAL;2020-07-14;2020-07-20;--;;;0.0000;0.0000;154;0.0000;1028;0;8.3992;39;7;0;154;0;85;0;1012;0;0;0
CATALUNYA;GLOBAL;2020-07-14;2020-07-20;Si;;;466.0014;298.0730;213;6052.4216;4324;1;5.9663;50;1;9;213;0;230;0;3854;1;0;0
CATALUNYA;GLOBAL;2020-07-13;2020-07-19;--;;;0.0000;0.0000;145;0.0000;980;0;7.7640;37;6;0;145;0;75;0;966;0;0;0
CATALUNYA;GLOBAL;2020-07-13;2020-07-19;Si;;;426.8181;277.0819;198;5955.8628;4255;1;5.5701;50;0;7;198;0;213;0;3823;1;0;0
CATALUNYA;GLOBAL;2020-07-13;2020-07-19;No;168.292;1.62406;103.6237;67.3405;5193;698.7829;53871;16;9.2204;316;43;14;5185;8;4829;1;52369;15;0;0
CATALUNYA;GLOBAL;2020-07-12;2020-07-18;No;165.325;1.64293;100.6282;65.6677;5064;686.2433;52907;13;9.0699;303;39;12;5056;8;4666;1;51444;12;0;0
CATALUNYA;GLOBAL;2020-07-12;2020-07-18;--;;;0.0000;0.0000;139;0.0000;978;0;7.3651;33;6;0;139;0;71;0;964;0;0;0
CATALUNYA;GLOBAL;2020-07-12;2020-07-18;Si;;;403.0283;261.6885;187;5866.3009;4191;1;5.5438;42;0;9;187;0;209;0;3769;1;0;0
CATALUNYA;GLOBAL;2020-07-11;2020-07-17;--;;;0.0000;0.0000;133;0.0000;942;0;7.1121;30;5;0;133;0;66;0;928;0;0;0
CATALUNYA;GLOBAL;2020-07-11;2020-07-17;Si;;;366.6438;219.7064;157;5526.2458;3948;1;4.4747;41;0;9;157;0;158;0;3530;1;0;0
CATALUNYA;GLOBAL;2020-07-11;2020-07-17;No;159.895;1.68058;95.1429;62.0627;4786;654.3950;50449;15;8.8571;292;39;12;4779;7;4342;1;49020;14;0;0
CATALUNYA;GLOBAL;2020-07-10;2020-07-16;--;;;0.0000;0.0000;126;0.0000;849;0;7.7844;32;3;0;126;0;65;0;835;0;0;0
CATALUNYA;GLOBAL;2020-07-10;2020-07-16;Si;;;335.8569;205.7123;147;5452.0774;3894;2;4.1558;38;0;9;147;0;144;0;3463;2;0;0
CATALUNYA;GLOBAL;2020-07-10;2020-07-16;No;149.201;1.73619;85.9360;56.8627;4385;614.3122;47356;17;8.7079;281;36;11;4380;5;4006;2;46011;16;0;0
CATALUNYA;GLOBAL;2020-07-09;2020-07-15;No;136.68;1.79223;76.2622;51.0143;3934;571.7527;44075;16;8.4546;255;36;10;3926;8;3617;3;42801;16;0;0
CATALUNYA;GLOBAL;2020-07-09;2020-07-15;--;;;0.0000;0.0000;96;0.0000;731;0;6.8056;25;3;0;96;0;49;0;720;0;0;0
CATALUNYA;GLOBAL;2020-07-09;2020-07-15;Si;;;312.0670;195.9165;140;5649.3933;4035;2;4.1126;29;0;10;140;0;149;0;3621;2;0;0
CATALUNYA;GLOBAL;2020-07-08;2020-07-14;--;;;0.0000;0.0000;96;0.0000;682;0;7.6006;21;3;0;96;0;51;0;671;0;0;0
CATALUNYA;GLOBAL;2020-07-08;2020-07-14;Si;;;232.3010;144.1385;103;5433.8851;3881;2;2.9666;26;0;9;103;0;103;0;3470;2;0;0
CATALUNYA;GLOBAL;2020-07-08;2020-07-14;No;124.015;1.81573;68.3001;45.9051;3540;538.5817;41518;15;8.0235;263;37;12;3532;8;3232;3;40304;15;0;0
CATALUNYA;GLOBAL;2020-07-07;2020-07-13;No;111.905;1.83257;61.0642;41.5350;3203;521.2052;40176;17;7.4765;247;37;14;3195;8;2912;4;38986;16;0;0
CATALUNYA;GLOBAL;2020-07-07;2020-07-13;--;;;0.0000;0.0000;80;0.0000;646;0;6.9182;20;3;0;80;0;44;0;636;0;0;0
CATALUNYA;GLOBAL;2020-07-07;2020-07-13;Si;;;216.9075;167.9284;120;5335.9268;3811;2;2.8107;27;2;10;120;0;95;0;3378;2;0;0
CATALUNYA;GLOBAL;2020-07-06;2020-07-12;--;;;0.0000;0.0000;71;0.0000;573;0;7.2824;18;4;0;71;0;41;0;563;0;0;0
CATALUNYA;GLOBAL;2020-07-06;2020-07-12;Si;;;193.1177;149.7362;107;5058.8449;3612;3;2.5851;32;2;12;107;0;82;0;3169;3;0;0
CATALUNYA;GLOBAL;2020-07-06;2020-07-12;No;97.9792;1.82637;53.6468;36.2832;2798;499.6660;38517;15;6.8110;239;32;12;2787;11;2541;4;37352;14;0;0
CATALUNYA;GLOBAL;2020-07-05;2020-07-11;No;94.0178;1.82579;51.4941;34.9605;2696;489.0197;37695;16;6.7000;238;31;10;2684;12;2444;5;36537;15;0;0
CATALUNYA;GLOBAL;2020-07-05;2020-07-11;--;;;0.0000;0.0000;71;0.0000;563;0;7.7899;21;4;0;71;0;43;0;552;0;0;0
CATALUNYA;GLOBAL;2020-07-05;2020-07-11;Si;;;186.1207;141.3397;101;4811.1504;3435;3;2.2939;32;2;10;101;0;69;0;3005;3;0;0
CATALUNYA;GLOBAL;2020-07-04;2020-07-10;No;87.2082;1.7905;48.7061;33.0802;2551;475.8576;36681;15;6.5131;226;31;11;2540;11;2311;5;35545;14;0;0
CATALUNYA;GLOBAL;2020-07-04;2020-07-10;--;;;0.0000;0.0000;63;0.0000;538;0;7.7799;21;4;0;63;0;41;0;527;0;0;0
CATALUNYA;GLOBAL;2020-07-04;2020-07-10;Si;;;179.1236;146.9374;105;4713.1921;3365;3;2.6540;31;2;9;105;0;78;0;2936;3;0;0
CATALUNYA;GLOBAL;2020-07-03;2020-07-09;--;;;0.0000;0.0000;51;0.0000;494;0;6.5979;17;3;0;51;0;32;0;485;0;0;0
CATALUNYA;GLOBAL;2020-07-03;2020-07-09;Si;;;176.3248;130.1445;93;4395.5275;3139;2;2.4472;31;2;11;93;0;66;0;2695;2;0;0
CATALUNYA;GLOBAL;2020-07-03;2020-07-09;No;74.9659;1.72671;43.4153;29.0732;2242;458.9998;35385;11;5.5651;204;27;12;2233;9;1901;4;34221;10;0;0
CATALUNYA;GLOBAL;2020-07-02;2020-07-08;No;63.8844;1.64931;38.7341;25.2478;1947;443.3090;34173;13;5.0097;189;23;13;1940;7;1650;3;32984;12;0;0
CATALUNYA;GLOBAL;2020-07-02;2020-07-08;--;;;0.0000;0.0000;45;0.0000;455;0;6.7416;16;3;0;45;0;30;0;445;0;0;0
CATALUNYA;GLOBAL;2020-07-02;2020-07-08;Si;;;153.9344;116.1505;83;4035.8807;2882;2;2.2575;36;2;11;83;0;54;0;2390;2;0;0
CATALUNYA;GLOBAL;2020-07-01;2020-07-07;--;;;0.0000;0.0000;36;0.0000;424;0;4.8193;17;1;0;36;0;20;0;415;0;0;0
CATALUNYA;GLOBAL;2020-07-01;2020-07-07;Si;;;124.5469;88.1624;63;3844.1623;2745;2;1.6393;38;2;10;63;0;37;0;2255;2;0;0
CATALUNYA;GLOBAL;2020-07-01;2020-07-07;No;55.011;1.65452;33.2488;22.3949;1727;431.2751;33236;22;4.5533;171;18;17;1716;11;1455;5;32044;21;0;0
CATALUNYA;GLOBAL;2020-06-30;2020-07-06;No;48.9246;1.66131;29.4493;19.5291;1506;422.4312;32557;19;4.0378;149;18;18;1495;11;1262;4;31335;19;0;0
CATALUNYA;GLOBAL;2020-06-30;2020-07-06;--;;;0.0000;0.0000;30;0.0000;409;0;4.0201;17;1;0;30;0;16;0;398;0;0;0
CATALUNYA;GLOBAL;2020-06-30;2020-07-06;Si;;;93.7600;48.9791;35;3694.4261;2637;3;1.4960;36;0;10;35;0;32;0;2137;2;0;0
CATALUNYA;GLOBAL;2020-06-29;2020-07-05;No;44.2887;1.69244;26.1685;17.3635;1339;423.2093;32621;15;3.8110;147;16;18;1331;8;1192;4;31368;15;0;0
CATALUNYA;GLOBAL;2020-06-29;2020-07-05;--;;;0.0000;0.0000;26;0.0000;400;0;4.3814;17;0;0;26;0;17;0;388;0;0;0
CATALUNYA;GLOBAL;2020-06-29;2020-07-05;Si;;;88.1624;43.3815;31;3532.0953;2522;2;1.4881;35;0;10;31;0;30;0;2015;1;0;0
CATALUNYA;GLOBAL;2020-06-28;2020-07-04;--;;;0.0000;0.0000;25;0.0000;401;0;4.1026;12;0;0;25;0;16;0;390;0;0;0
CATALUNYA;GLOBAL;2020-06-28;2020-07-04;Si;;;88.1624;44.7809;32;3574.0774;2552;2;1.5248;34;0;12;32;0;31;0;2032;1;0;0
CATALUNYA;GLOBAL;2020-06-28;2020-07-04;No;42.2145;1.68411;25.0662;16.5336;1275;423.1315;32616;14;3.6957;141;12;18;1268;7;1157;3;31374;14;0;0
CATALUNYA;GLOBAL;2020-06-27;2020-07-03;No;40.5846;1.69724;23.9121;15.6259;1205;426.5290;32876;16;3.5009;143;12;17;1198;7;1104;3;31604;16;0;0
CATALUNYA;GLOBAL;2020-06-27;2020-07-03;--;;;0.0000;0.0000;22;0.0000;421;0;3.6675;9;0;0;22;0;15;0;409;0;0;0
CATALUNYA;GLOBAL;2020-06-27;2020-07-03;Si;;;75.5678;32.1862;23;3617.4589;2583;2;1.0763;35;0;12;23;0;22;0;2043;1;0;0
CATALUNYA;GLOBAL;2020-06-26;2020-07-02;--;;;0.0000;0.0000;23;0.0000;430;0;3.6320;8;0;0;23;0;15;0;413;0;0;0
CATALUNYA;GLOBAL;2020-06-26;2020-07-02;Si;;;76.9672;46.1803;33;3800.7808;2714;2;1.4399;36;0;12;33;0;31;0;2152;1;0;0
CATALUNYA;GLOBAL;2020-06-26;2020-07-02;No;35.489;1.64468;21.5780;14.3421;1106;431.5734;33263;18;3.1597;141;15;16;1097;9;1005;3;31884;18;0;0
CATALUNYA;GLOBAL;2020-06-25;2020-07-01;No;31.9655;1.5924;20.0737;13.4862;1040;416.7125;32120;15;2.7817;146;14;17;1032;8;853;3;30758;15;0;0
CATALUNYA;GLOBAL;2020-06-25;2020-07-01;--;;;0.0000;0.0000;22;0.0000;448;0;3.0093;8;1;0;22;0;13;0;432;0;0;0
CATALUNYA;GLOBAL;2020-06-25;2020-07-01;Si;;;79.7660;37.7839;27;3593.6690;2567;1;1.2840;34;0;12;27;0;26;0;2025;0;0;0
CATALUNYA;GLOBAL;2020-06-24;2020-06-30;No;26.3613;1.49806;17.5969;10.8538;837;368.6937;28426;6;2.5274;136;11;10;833;4;687;1;27216;6;0;0
CATALUNYA;GLOBAL;2020-06-24;2020-06-30;--;;;0.0000;0.0000;16;0.0000;399;0;2.8796;6;1;0;16;0;11;0;382;0;0;0
CATALUNYA;GLOBAL;2020-06-24;2020-06-30;Si;;;90.9612;36.3845;26;3224.2264;2303;1;1.4396;33;0;13;26;0;26;0;1806;0;0;0
CATALUNYA;GLOBAL;2020-06-23;2020-06-29;--;;;0.0000;0.0000;24;0.0000;414;0;3.8071;6;1;0;24;0;15;0;394;0;0;0
CATALUNYA;GLOBAL;2020-06-23;2020-06-29;Si;;;97.9582;44.7809;32;3214.4306;2297;0;1.8391;35;0;12;32;0;32;0;1740;0;0;0
CATALUNYA;GLOBAL;2020-06-23;2020-06-29;No;23.5547;1.4462;16.2872;9.9201;765;368.8882;28441;6;2.3161;143;13;7;762;3;629;0;27152;6;0;0
CATALUNYA;GLOBAL;2020-06-22;2020-06-28;No;20.8888;1.38508;15.0812;8.8049;679;359.7460;27733;9;2.2921;142;16;11;676;3;606;0;26430;9;0;0
CATALUNYA;GLOBAL;2020-06-22;2020-06-28;--;;;0.0000;0.0000;22;0.0000;402;0;3.1414;8;1;0;22;0;12;0;382;0;0;0
CATALUNYA;GLOBAL;2020-06-22;2020-06-28;Si;;;102.1564;44.7809;32;3277.4038;2342;0;1.8380;31;0;12;32;0;32;0;1741;0;0;0
CATALUNYA;GLOBAL;2020-06-21;2020-06-27;--;;;0.0000;0.0000;22;0.0000;402;0;3.1496;8;1;0;22;0;12;0;381;0;0;0
CATALUNYA;GLOBAL;2020-06-21;2020-06-27;Si;;;110.5529;43.3815;31;3228.4246;2307;0;1.8076;30;0;11;31;0;31;0;1715;0;0;0
CATALUNYA;GLOBAL;2020-06-21;2020-06-27;No;19.5122;1.34467;14.5107;8.5326;658;357.6194;27567;11;2.1884;138;16;13;654;4;574;0;26218;11;0;0
CATALUNYA;GLOBAL;2020-06-20;2020-06-26;No;18.0108;1.27306;14.1476;8.2862;639;356.3356;27466;13;2.1813;129;14;14;635;4;568;0;26026;13;0;0
CATALUNYA;GLOBAL;2020-06-20;2020-06-26;--;;;0.0000;0.0000;22;0.0000;386;0;3.2967;9;1;0;22;0;12;0;364;0;0;0
CATALUNYA;GLOBAL;2020-06-20;2020-06-26;Si;;;110.5529;43.3815;31;3221.4276;2302;0;1.8055;34;0;14;31;0;31;0;1717;0;0;0
CATALUNYA;GLOBAL;2020-06-19;2020-06-25;No;15.886;1.20104;13.2269;7.2358;558;343.6663;26488;14;1.9151;121;11;15;554;4;479;1;25050;14;0;0
CATALUNYA;GLOBAL;2020-06-19;2020-06-25;--;;;0.0000;0.0000;19;0.0000;366;0;2.3055;10;1;0;19;0;8;0;347;0;0;0
CATALUNYA;GLOBAL;2020-06-19;2020-06-25;Si;;;118.9493;30.7868;22;3134.6646;2240;0;1.2923;36;0;13;22;0;21;0;1625;0;0;0
CATALUNYA;GLOBAL;2020-06-18;2020-06-24;--;;;0.0000;0.0000;18;0.0000;371;0;2.2923;9;0;0;18;0;8;0;349;0;0;0
CATALUNYA;GLOBAL;2020-06-18;2020-06-24;Si;;;117.5499;41.9821;30;3407.5483;2435;0;1.8307;35;0;12;30;0;32;0;1748;0;0;0
CATALUNYA;GLOBAL;2020-06-18;2020-06-24;No;14.3976;1.17864;12.2154;6.5875;508;361.0428;27826;16;1.8719;123;14;17;502;6;490;1;26214;16;0;0
CATALUNYA;GLOBAL;2020-06-17;2020-06-23;No;14.9245;1.14861;12.9934;6.7431;520;408.2966;31467;19;1.6891;137;18;20;511;9;499;1;29584;18;0;0
CATALUNYA;GLOBAL;2020-06-17;2020-06-23;--;;;0.0000;0.0000;19;0.0000;413;0;2.3136;10;0;0;19;0;9;0;389;0;0;0
CATALUNYA;GLOBAL;2020-06-17;2020-06-23;Si;;;134.3427;54.5767;39;4012.0908;2867;0;1.9687;34;0;12;39;0;39;0;1981;0;0;0
CATALUNYA;GLOBAL;2020-06-16;2020-06-22;--;;;0.0000;0.0000;11;0.0000;409;0;1.0363;10;0;0;11;0;4;0;386;0;0;0
CATALUNYA;GLOBAL;2020-06-16;2020-06-22;Si;;;134.3427;53.1773;38;4180.0193;2986;1;1.9364;36;1;13;38;0;39;0;2013;1;0;0
CATALUNYA;GLOBAL;2020-06-16;2020-06-22;No;13.9935;1.10001;12.7211;6.3670;491;410.4881;31633;22;1.5382;133;16;20;482;9;456;2;29755;21;0;0
CATALUNYA;GLOBAL;2020-06-15;2020-06-21;No;13.4001;1.05768;12.6693;6.2762;484;425.0766;32760;20;1.4512;123;14;22;473;11;445;2;30784;19;0;0
CATALUNYA;GLOBAL;2020-06-15;2020-06-21;--;;;0.0000;0.0000;11;0.0000;447;0;0.7092;6;0;0;11;0;3;0;423;0;0;0
CATALUNYA;GLOBAL;2020-06-15;2020-06-21;Si;;;166.5290;57.3755;41;4241.5930;3030;1;2.0251;35;2;17;41;0;42;0;2073;1;0;0
CATALUNYA;GLOBAL;2020-06-14;2020-06-20;Si;;;186.1207;67.1713;48;4297.5692;3070;1;2.3685;37;2;20;48;0;50;0;2110;1;0;0
CATALUNYA;GLOBAL;2020-06-14;2020-06-20;No;12.8931;1.02819;12.5396;5.9780;461;424.6357;32725;21;1.3895;127;15;27;450;11;425;3;30783;20;0;0
CATALUNYA;GLOBAL;2020-06-14;2020-06-20;--;;;0.0000;0.0000;10;0.0000;449;0;0.7042;6;0;0;10;0;3;0;426;0;0;0
CATALUNYA;GLOBAL;2020-06-13;2020-06-19;--;;;0.0000;0.0000;10;0.0000;449;0;0.7042;5;0;0;10;0;3;0;426;0;0;0
CATALUNYA;GLOBAL;2020-06-13;2020-06-19;Si;;;193.1177;67.1713;48;4324.1579;3089;1;2.3685;33;2;20;48;0;50;0;2110;1;0;0
CATALUNYA;GLOBAL;2020-06-13;2020-06-19;No;12.159;0.959721;12.6693;5.8613;452;426.4382;32867;18;1.3124;128;15;26;441;11;403;3;30918;17;0;0
CATALUNYA;GLOBAL;2020-06-12;2020-06-18;No;12.0181;0.877637;13.6937;5.9910;462;443.0756;34153;15;1.3035;136;19;26;451;11;415;2;31978;14;0;0
CATALUNYA;GLOBAL;2020-06-12;2020-06-18;--;;;0.0000;0.0000;9;0.0000;493;0;1.2821;4;0;0;9;0;6;0;468;0;0;0
CATALUNYA;GLOBAL;2020-06-12;2020-06-18;Si;;;212.7093;88.1624;63;4837.7391;3456;1;2.9372;30;2;20;63;0;66;0;2246;1;0;0
CATALUNYA;GLOBAL;2020-06-11;2020-06-17;--;;;0.0000;0.0000;11;0.0000;519;0;1.8182;4;0;0;11;0;9;0;495;0;0;0
CATALUNYA;GLOBAL;2020-06-11;2020-06-17;Si;;;235.0998;75.5678;54;4914.7063;3511;1;2.4313;31;3;24;54;0;54;0;2220;1;0;0
CATALUNYA;GLOBAL;2020-06-11;2020-06-17;No;11.4073;0.816788;13.9660;5.6279;434;450.5060;34725;16;1.2114;129;19;24;423;11;392;2;32509;15;0;0
CATALUNYA;GLOBAL;2020-06-10;2020-06-16;No;11.7406;0.799103;14.6922;6.2503;482;462.7733;35674;13;1.3783;117;17;25;474;8;457;2;33290;13;0;0
CATALUNYA;GLOBAL;2020-06-10;2020-06-16;--;;;0.0000;0.0000;12;0.0000;535;0;1.7613;5;0;0;11;1;9;0;511;0;0;0
CATALUNYA;GLOBAL;2020-06-10;2020-06-16;Si;;;230.9016;79.7660;57;5085.4336;3633;1;2.5551;37;4;25;57;0;58;0;2269;1;0;0
CATALUNYA;GLOBAL;2020-06-09;2020-06-15;Si;;;240.6974;81.1654;58;5431.0863;3880;1;2.7801;36;3;22;58;0;66;0;2373;1;0;0
CATALUNYA;GLOBAL;2020-06-09;2020-06-15;No;11.8095;0.787116;15.0034;6.3541;490;464.4332;35806;9;1.3822;119;18;27;482;8;460;1;33344;9;0;0
CATALUNYA;GLOBAL;2020-06-09;2020-06-15;--;;;0.0000;0.0000;12;0.0000;526;0;1.7964;4;0;0;11;1;9;0;501;0;0;0
CATALUNYA;GLOBAL;2020-06-08;2020-06-14;--;;;0.0000;0.0000;12;0.0000;524;0;1.7964;5;0;0;11;1;9;0;501;0;0;0
CATALUNYA;GLOBAL;2020-06-08;2020-06-14;Si;;;244.8956;109.1535;78;5720.7629;4087;1;3.0571;39;2;20;78;0;76;0;2485;1;0;0
CATALUNYA;GLOBAL;2020-06-08;2020-06-14;No;11.8769;0.803414;14.7830;6.3930;493;468.2716;36102;9;1.3503;129;20;32;487;6;452;2;33614;9;0;0
CATALUNYA;GLOBAL;2020-06-07;2020-06-13;No;13.0886;0.864897;15.1331;6.5615;506;474.3663;36574;7;1.3749;131;25;31;500;6;466;2;34032;7;0;0
CATALUNYA;GLOBAL;2020-06-07;2020-06-13;--;;;0.0000;0.0000;12;0.0000;540;0;1.7442;6;0;0;11;1;9;0;516;0;0;0
CATALUNYA;GLOBAL;2020-06-07;2020-06-13;Si;;;239.2980;118.9493;85;5827.1176;4163;1;3.2361;38;2;19;85;0;81;0;2502;1;0;0
CATALUNYA;GLOBAL;2020-06-06;2020-06-12;--;;;0.0000;0.0000;14;0.0000;560;0;2.0446;6;0;0;13;1;11;0;538;0;0;0
CATALUNYA;GLOBAL;2020-06-06;2020-06-12;Si;;;264.4873;125.9463;90;6038.4276;4314;1;3.3892;38;2;21;90;0;87;0;2566;1;0;0
CATALUNYA;GLOBAL;2020-06-06;2020-06-12;No;14.8694;0.938348;15.8463;6.8079;525;485.1683;37409;5;1.4269;138;31;34;519;6;495;2;34825;5;0;0
CATALUNYA;GLOBAL;2020-06-05;2020-06-11;No;16.2909;0.973104;16.7411;7.7027;594;498.1877;38413;5;1.6120;149;27;34;589;5;574;2;35726;5;0;0
CATALUNYA;GLOBAL;2020-06-05;2020-06-11;--;;;0.0000;0.0000;15;0.0000;633;0;1.7974;7;0;1;14;1;11;0;612;0;0;0
CATALUNYA;GLOBAL;2020-06-05;2020-06-11;Si;;;291.0760;124.5469;89;6328.1042;4521;1;3.2023;44;2;24;89;0;88;0;2747;1;0;0
CATALUNYA;GLOBAL;2020-06-04;2020-06-10;Si;;;328.8599;159.5320;114;6810.8985;4866;1;3.2601;44;1;25;114;0;95;0;2913;1;0;0
CATALUNYA;GLOBAL;2020-06-04;2020-06-10;No;17.3772;0.982441;17.6877;8.3381;643;510.6755;39375;6;1.7104;152;29;35;638;5;621;3;36477;6;0;0
CATALUNYA;GLOBAL;2020-06-04;2020-06-10;--;;;0.0000;0.0000;14;0.0000;686;0;1.2085;11;1;1;13;1;8;0;662;0;0;0
CATALUNYA;GLOBAL;2020-06-03;2020-06-09;--;;;0.0000;0.0000;14;0.0000;702;0;1.3274;12;1;1;14;0;9;0;678;0;0;0
CATALUNYA;GLOBAL;2020-06-03;2020-06-09;Si;;;328.8599;151.1356;108;6838.8866;4886;1;3.2025;40;0;36;108;0;93;0;2903;1;0;0
CATALUNYA;GLOBAL;2020-06-03;2020-06-09;No;17.6816;0.970482;18.2194;8.4418;651;520.4141;40119;13;1.6893;165;27;35;644;7;624;3;37102;13;0;0
CATALUNYA;GLOBAL;2020-06-02;2020-06-08;No;18.2607;0.950191;19.2179;8.6493;667;513.8785;39600;28;1.7177;172;26;35;660;7;626;3;36593;26;0;0
CATALUNYA;GLOBAL;2020-06-02;2020-06-08;--;;;0.0000;0.0000;15;0.0000;707;0;1.6058;11;2;1;15;0;11;0;685;0;0;0
CATALUNYA;GLOBAL;2020-06-02;2020-06-08;Si;;;355.4485;159.5320;114;6563.2040;4690;0;3.1052;41;0;43;114;0;88;0;2834;0;0;0
CATALUNYA;GLOBAL;2020-06-01;2020-06-07;--;;;0.0000;0.0000;16;0.0000;671;0;2.0062;12;2;1;16;0;13;0;648;0;0;0
CATALUNYA;GLOBAL;2020-06-01;2020-06-07;Si;;;391.8330;135.7421;97;6267.9298;4475;4;2.8948;38;0;45;97;0;79;0;2726;3;0;0
CATALUNYA;GLOBAL;2020-06-01;2020-06-07;No;18.795;0.924354;20.3331;8.3900;647;489.7459;37709;58;1.7856;171;25;27;639;8;621;3;34891;56;0;0
CATALUNYA;GLOBAL;2020-05-31;2020-06-06;No;18.3257;0.859606;21.3186;8.5715;661;501.1443;38581;65;1.7804;174;20;27;654;7;635;2;35715;63;0;0
CATALUNYA;GLOBAL;2020-05-31;2020-06-06;--;;;0.0000;0.0000;16;0.0000;688;0;1.9608;12;3;1;16;0;13;0;663;0;0;0
CATALUNYA;GLOBAL;2020-05-31;2020-06-06;Si;;;404.4277;120.3487;86;6593.9909;4708;4;2.3630;40;1;54;86;0;69;0;2917;3;0;0
CATALUNYA;GLOBAL;2020-05-30;2020-06-05;Si;;;429.6169;138.5409;99;7227.9209;5160;5;2.4471;41;1;56;99;0;81;0;3307;3;0;0
CATALUNYA;GLOBAL;2020-05-30;2020-06-05;No;16.9284;0.784521;21.5780;9.0383;697;518.0929;39888;65;1.8184;171;18;24;689;8;671;2;36948;63;0;0
CATALUNYA;GLOBAL;2020-05-30;2020-06-05;--;;;0.0000;0.0000;16;0.0000;762;0;1.7687;15;4;1;16;0;13;0;735;0;0;0
CATALUNYA;GLOBAL;2020-05-29;2020-06-04;--;;;0.0000;0.0000;17;0.0000;726;0;2.1398;13;4;0;17;0;15;0;701;0;0;0
CATALUNYA;GLOBAL;2020-05-29;2020-06-04;Si;;;495.3889;166.5290;119;7461.6213;5327;5;2.9284;38;1;61;119;0;101;0;3446;3;0;0
CATALUNYA;GLOBAL;2020-05-29;2020-06-04;No;16.8472;0.761537;22.1226;9.0383;697;521.1403;40095;93;1.7551;169;22;31;686;11;650;3;37115;90;0;0
CATALUNYA;GLOBAL;2020-05-28;2020-06-03;No;18.1148;0.765442;23.6658;9.3496;721;534.7044;41115;119;1.7635;170;19;36;710;11;671;4;38161;116;0;0
CATALUNYA;GLOBAL;2020-05-28;2020-06-03;--;;;0.0000;0.0000;21;0.0000;802;0;2.5773;10;3;0;21;0;20;0;776;0;0;0
